ID,Vehicles
20171024092,24.0
20171024102,25.0
20171024112,25.0
20171024122,22.0
20171024132,21.0
20171024142,24.0
20171024152,24.0
20171024162,24.0
20171024172,20.0
20171024182,20.0
20171024192,12.0
20171024202,15.0
20171024212,15.0
20171024222,15.0
20171024232,12.0
20171025002,15.0
20171025012,15.0
20171025022,17.0
20171025032,21.0
20171025042,18.0
20171025052,21.0
20171025062,17.0
20171025072,20.0
20171025082,21.0
20171025092,22.0
20171025102,20.0
20171025112,24.0
20171025122,25.0
20171025132,26.0
20171025142,24.0
20171025152,24.0
20171025162,29.0
20171025172,22.0
20171025182,17.0
20171025192,17.0
20171025202,15.0
20171025212,16.0
20171025222,17.0
20171025232,19.0
20171026002,19.0
20171026012,20.0
20171026022,22.0
20171026032,25.0
20171026042,29.0
20171026052,33.0
20171026062,32.0
20171026072,33.0
20171026082,33.0
20171026092,34.0
20171026102,41.0
20171026112,46.0
20171026122,45.0
20171026132,38.0
20171026142,40.0
20171026152,41.0
20171026162,36.0
20171026172,35.0
20171026182,31.0
20171026192,26.0
20171026202,23.0
20171026212,22.0
20171026222,18.0
20171026232,23.0
20171027002,23.0
20171027012,24.0
20171027022,27.0
20171027032,32.0
20171027042,38.0
20171027052,39.0
20171027062,43.0
20171027072,45.0
20171027082,41.0
20171027092,45.0
20171027102,47.0
20171027112,48.0
20171027122,45.0
20171027132,38.0
20171027142,36.0
20171027152,41.0
20171027162,37.0
20171027172,35.0
20171027182,29.0
20171027192,26.0
20171027202,22.0
20171027212,22.0
20171027222,21.0
20171027232,25.0
20171028002,22.0
20171028012,27.0
20171028022,28.0
20171028032,38.0
20171028042,40.0
20171028052,30.0
20171028062,43.0
20171028072,40.0
20171028082,40.0
20171028092,39.0
20171028102,45.0
20171028112,48.0
20171028122,44.0
20171028132,37.0
20171028142,40.0
20171028152,38.0
20171028162,41.0
20171028172,28.0
20171028182,30.0
20171028192,30.0
20171028202,20.0
20171028212,17.0
20171028222,22.0
20171028232,25.0
20171029002,21.0
20171029012,26.0
20171029022,28.0
20171029032,29.0
20171029042,40.0
20171029052,32.0
20171029062,40.0
20171029072,40.0
20171029082,35.0
20171029092,42.0
20171029102,44.0
20171029112,45.0
20171029122,44.0
20171029132,37.0
20171029142,36.0
20171029152,40.0
20171029162,37.0
20171029172,34.0
20171029182,31.0
20171029192,24.0
20171029202,19.0
20171029212,19.0
20171029222,22.0
20171029232,23.0
20171030002,21.0
20171030012,29.0
20171030022,29.0
20171030032,32.0
20171030042,32.0
20171030052,37.0
20171030062,42.0
20171030072,37.0
20171030082,33.0
20171030092,36.0
20171030102,38.0
20171030112,38.0
20171030122,39.0
20171030132,35.0
20171030142,33.0
20171030152,31.0
20171030162,36.0
20171030172,38.0
20171030182,36.0
20171030192,31.0
20171030202,37.0
20171030212,34.0
20171030222,28.0
20171030232,33.0
20171031002,24.0
20171031012,21.0
20171031022,18.0
20171031032,19.0
20171031042,22.0
20171031052,20.0
20171031062,26.0
20171031072,31.0
20171031082,38.0
20171031092,42.0
20171031102,33.0
20171031112,40.0
20171031122,44.0
20171031132,37.0
20171031142,38.0
20171031152,39.0
20171031162,35.0
20171031172,39.0
20171031182,37.0
20171031192,33.0
20171031202,34.0
20171031212,34.0
20171031222,27.0
20171031232,26.0
20170701003,39.0
20170701013,40.0
20170701023,39.0
20170701033,31.0
20170701043,24.0
20170701053,20.0
20170701063,13.0
20170701073,12.0
20170701083,9.0
20170701093,9.0
20170701103,9.0
20170701113,12.0
20170701123,12.0
20170701133,17.0
20170701143,17.0
20170701153,20.0
20170701163,26.0
20170701173,28.0
20170701183,24.0
20170701193,22.0
20170701203,29.0
20170701213,29.0
20170701223,22.0
20170701233,22.0
20170702003,23.0
20170702013,25.0
20170702023,20.0
20170702033,18.0
20170702043,19.0
20170702053,17.0
20170702063,13.0
20170702073,13.0
20170702083,11.0
20170702093,10.0
20170702103,10.0
20170702113,8.0
20170702123,8.0
20170702133,15.0
20170702143,17.0
20170702153,20.0
20170702163,19.0
20170702173,32.0
20170702183,14.0
20170702193,23.0
20170702203,21.0
20170702213,18.0
20170702223,23.0
20170702233,16.0
20170703003,21.0
20170703013,17.0
20170703023,23.0
20170703033,18.0
20170703043,16.0
20170703053,19.0
20170703063,13.0
20170703073,12.0
20170703083,10.0
20170703093,7.0
20170703103,7.0
20170703113,8.0
20170703123,7.0
20170703133,14.0
20170703143,15.0
20170703153,20.0
20170703163,15.0
20170703173,21.0
20170703183,19.0
20170703193,17.0
20170703203,17.0
20170703213,18.0
20170703223,15.0
20170703233,16.0
20170704003,16.0
20170704013,19.0
20170704023,14.0
20170704033,19.0
20170704043,20.0
20170704053,14.0
20170704063,14.0
20170704073,8.0
20170704083,8.0
20170704093,7.0
20170704103,11.0
20170704113,13.0
20170704123,11.0
20170704133,13.0
20170704143,12.0
20170704153,27.0
20170704163,32.0
20170704173,34.0
20170704183,30.0
20170704193,36.0
20170704203,32.0
20170704213,26.0
20170704223,36.0
20170704233,38.0
20170705003,29.0
20170705013,29.0
20170705023,22.0
20170705033,36.0
20170705043,27.0
20170705053,18.0
20170705063,12.0
20170705073,15.0
20170705083,9.0
20170705093,10.0
20170705103,10.0
20170705113,10.0
20170705123,11.0
20170705133,15.0
20170705143,18.0
20170705153,30.0
20170705163,28.0
20170705173,31.0
20170705183,27.0
20170705193,34.0
20170705203,29.0
20170705213,29.0
20170705223,26.0
20170705233,28.0
20170706003,26.0
20170706013,20.0
20170706023,24.0
20170706033,21.0
20170706043,21.0
20170706053,19.0
20170706063,17.0
20170706073,15.0
20170706083,12.0
20170706093,12.0
20170706103,8.0
20170706113,9.0
20170706123,9.0
20170706133,12.0
20170706143,15.0
20170706153,26.0
20170706163,24.0
20170706173,28.0
20170706183,25.0
20170706193,55.0
20170706203,39.0
20170706213,30.0
20170706223,33.0
20170706233,32.0
20170707003,28.0
20170707013,23.0
20170707023,28.0
20170707033,24.0
20170707043,24.0
20170707053,17.0
20170707063,14.0
20170707073,14.0
20170707083,8.0
20170707093,7.0
20170707103,10.0
20170707113,11.0
20170707123,10.0
20170707133,13.0
20170707143,21.0
20170707153,31.0
20170707163,33.0
20170707173,34.0
20170707183,26.0
20170707193,163.0
20170707203,84.0
20170707213,61.0
20170707223,53.0
20170707233,45.0
20170708003,40.0
20170708013,35.0
20170708023,37.0
20170708033,35.0
20170708043,28.0
20170708053,26.0
20170708063,16.0
20170708073,12.0
20170708083,7.0
20170708093,11.0
20170708103,11.0
20170708113,8.0
20170708123,15.0
20170708133,16.0
20170708143,20.0
20170708153,28.0
20170708163,32.0
20170708173,32.0
20170708183,23.0
20170708193,31.0
20170708203,32.0
20170708213,29.0
20170708223,30.0
20170708233,26.0
20170709003,28.0
20170709013,22.0
20170709023,20.0
20170709033,21.0
20170709043,24.0
20170709053,17.0
20170709063,11.0
20170709073,13.0
20170709083,10.0
20170709093,8.0
20170709103,7.0
20170709113,8.0
20170709123,12.0
20170709133,13.0
20170709143,17.0
20170709153,17.0
20170709163,18.0
20170709173,22.0
20170709183,23.0
20170709193,20.0
20170709203,21.0
20170709213,17.0
20170709223,23.0
20170709233,24.0
20170710003,22.0
20170710013,22.0
20170710023,24.0
20170710033,25.0
20170710043,21.0
20170710053,22.0
20170710063,11.0
20170710073,12.0
20170710083,10.0
20170710093,8.0
20170710103,10.0
20170710113,8.0
20170710123,12.0
20170710133,13.0
20170710143,14.0
20170710153,18.0
20170710163,23.0
20170710173,25.0
20170710183,19.0
20170710193,16.0
20170710203,15.0
20170710213,16.0
20170710223,15.0
20170710233,18.0
20170711003,12.0
20170711013,17.0
20170711023,14.0
20170711033,16.0
20170711043,15.0
20170711053,14.0
20170711063,12.0
20170711073,8.0
20170711083,5.0
20170711093,9.0
20170711103,7.0
20170711113,8.0
20170711123,9.0
20170711133,11.0
20170711143,17.0
20170711153,21.0
20170711163,21.0
20170711173,21.0
20170711183,22.0
20170711193,28.0
20170711203,26.0
20170711213,22.0
20170711223,25.0
20170711233,28.0
20170712003,27.0
20170712013,21.0
20170712023,25.0
20170712033,25.0
20170712043,26.0
20170712053,18.0
20170712063,15.0
20170712073,13.0
20170712083,11.0
20170712093,9.0
20170712103,7.0
20170712113,7.0
20170712123,10.0
20170712133,12.0
20170712143,17.0
20170712153,22.0
20170712163,41.0
20170712173,34.0
20170712183,41.0
20170712193,44.0
20170712203,37.0
20170712213,37.0
20170712223,42.0
20170712233,35.0
20170713003,31.0
20170713013,26.0
20170713023,29.0
20170713033,30.0
20170713043,23.0
20170713053,21.0
20170713063,13.0
20170713073,9.0
20170713083,10.0
20170713093,10.0
20170713103,10.0
20170713113,10.0
20170713123,9.0
20170713133,12.0
20170713143,21.0
20170713153,26.0
20170713163,33.0
20170713173,27.0
20170713183,31.0
20170713193,34.0
20170713203,33.0
20170713213,32.0
20170713223,30.0
20170713233,29.0
20170714003,32.0
20170714013,27.0
20170714023,24.0
20170714033,20.0
20170714043,24.0
20170714053,20.0
20170714063,16.0
20170714073,14.0
20170714083,10.0
20170714093,10.0
20170714103,10.0
20170714113,9.0
20170714123,14.0
20170714133,15.0
20170714143,18.0
20170714153,23.0
20170714163,28.0
20170714173,28.0
20170714183,24.0
20170714193,33.0
20170714203,33.0
20170714213,27.0
20170714223,27.0
20170714233,36.0
20170715003,25.0
20170715013,26.0
20170715023,23.0
20170715033,26.0
20170715043,26.0
20170715053,21.0
20170715063,15.0
20170715073,12.0
20170715083,8.0
20170715093,6.0
20170715103,10.0
20170715113,12.0
20170715123,13.0
20170715133,10.0
20170715143,16.0
20170715153,24.0
20170715163,29.0
20170715173,30.0
20170715183,34.0
20170715193,34.0
20170715203,32.0
20170715213,33.0
20170715223,37.0
20170715233,39.0
20170716003,34.0
20170716013,32.0
20170716023,29.0
20170716033,27.0
20170716043,40.0
20170716053,40.0
20170716063,41.0
20170716073,40.0
20170716083,32.0
20170716093,24.0
20170716103,21.0
20170716113,14.0
20170716123,13.0
20170716133,10.0
20170716143,10.0
20170716153,10.0
20170716163,12.0
20170716173,13.0
20170716183,18.0
20170716193,17.0
20170716203,20.0
20170716213,26.0
20170716223,28.0
20170716233,24.0
20170717003,22.0
20170717013,29.0
20170717023,29.0
20170717033,23.0
20170717043,23.0
20170717053,24.0
20170717063,26.0
20170717073,21.0
20170717083,19.0
20170717093,20.0
20170717103,18.0
20170717113,14.0
20170717123,14.0
20170717133,12.0
20170717143,11.0
20170717153,11.0
20170717163,9.0
20170717173,9.0
20170717183,16.0
20170717193,18.0
20170717203,21.0
20170717213,20.0
20170717223,33.0
20170717233,15.0
20170718003,24.0
20170718013,21.0
20170718023,18.0
20170718033,23.0
20170718043,16.0
20170718053,21.0
20170718063,17.0
20170718073,23.0
20170718083,18.0
20170718093,16.0
20170718103,19.0
20170718113,13.0
20170718123,12.0
20170718133,10.0
20170718143,7.0
20170718153,7.0
20170718163,8.0
20170718173,7.0
20170718183,14.0
20170718193,15.0
20170718203,20.0
20170718213,15.0
20170718223,21.0
20170718233,19.0
20170719003,17.0
20170719013,18.0
20170719023,19.0
20170719033,16.0
20170719043,17.0
20170719053,17.0
20170719063,20.0
20170719073,15.0
20170719083,20.0
20170719093,21.0
20170719103,15.0
20170719113,15.0
20170719123,9.0
20170719133,9.0
20170719143,8.0
20170719153,12.0
20170719163,14.0
20170719173,12.0
20170719183,14.0
20170719193,13.0
20170719203,28.0
20170719213,33.0
20170719223,35.0
20170719233,31.0
20170720003,37.0
20170720013,33.0
20170720023,27.0
20170720033,37.0
20170720043,39.0
20170720053,30.0
20170720063,30.0
20170720073,23.0
20170720083,37.0
20170720093,28.0
20170720103,18.0
20170720113,12.0
20170720123,15.0
20170720133,9.0
20170720143,10.0
20170720153,10.0
20170720163,10.0
20170720173,11.0
20170720183,15.0
20170720193,18.0
20170720203,30.0
20170720213,28.0
20170720223,31.0
20170720233,27.0
20170721003,34.0
20170721013,29.0
20170721023,29.0
20170721033,26.0
20170721043,28.0
20170721053,26.0
20170721063,20.0
20170721073,24.0
20170721083,21.0
20170721093,21.0
20170721103,19.0
20170721113,17.0
20170721123,15.0
20170721133,12.0
20170721143,12.0
20170721153,8.0
20170721163,9.0
20170721173,9.0
20170721183,12.0
20170721193,15.0
20170721203,26.0
20170721213,24.0
20170721223,28.0
20170721233,25.0
20170722003,55.0
20170722013,39.0
20170722023,30.0
20170722033,33.0
20170722043,32.0
20170722053,28.0
20170722063,23.0
20170722073,28.0
20170722083,25.0
20170722093,25.0
20170722103,18.0
20170722113,15.0
20170722123,15.0
20170722133,9.0
20170722143,8.0
20170722153,11.0
20170722163,12.0
20170722173,11.0
20170722183,14.0
20170722193,22.0
20170722203,32.0
20170722213,34.0
20170722223,35.0
20170722233,27.0
20170723003,164.0
20170723013,85.0
20170723023,62.0
20170723033,54.0
20170723043,46.0
20170723053,41.0
20170723063,36.0
20170723073,38.0
20170723083,36.0
20170723093,29.0
20170723103,27.0
20170723113,17.0
20170723123,13.0
20170723133,8.0
20170723143,12.0
20170723153,12.0
20170723163,9.0
20170723173,16.0
20170723183,17.0
20170723193,21.0
20170723203,29.0
20170723213,33.0
20170723223,33.0
20170723233,24.0
20170724003,32.0
20170724013,33.0
20170724023,30.0
20170724033,31.0
20170724043,27.0
20170724053,29.0
20170724063,23.0
20170724073,21.0
20170724083,22.0
20170724093,25.0
20170724103,18.0
20170724113,12.0
20170724123,14.0
20170724133,11.0
20170724143,9.0
20170724153,8.0
20170724163,9.0
20170724173,13.0
20170724183,14.0
20170724193,18.0
20170724203,18.0
20170724213,19.0
20170724223,23.0
20170724233,24.0
20170725003,21.0
20170725013,21.0
20170725023,17.0
20170725033,23.0
20170725043,24.0
20170725053,22.0
20170725063,22.0
20170725073,24.0
20170725083,25.0
20170725093,21.0
20170725103,22.0
20170725113,11.0
20170725123,12.0
20170725133,10.0
20170725143,8.0
20170725153,10.0
20170725163,8.0
20170725173,12.0
20170725183,13.0
20170725193,14.0
20170725203,18.0
20170725213,23.0
20170725223,25.0
20170725233,19.0
20170726003,16.0
20170726013,15.0
20170726023,16.0
20170726033,15.0
20170726043,18.0
20170726053,12.0
20170726063,17.0
20170726073,14.0
20170726083,16.0
20170726093,15.0
20170726103,14.0
20170726113,12.0
20170726123,8.0
20170726133,5.0
20170726143,9.0
20170726153,7.0
20170726163,8.0
20170726173,9.0
20170726183,11.0
20170726193,17.0
20170726203,21.0
20170726213,21.0
20170726223,21.0
20170726233,22.0
20170727003,28.0
20170727013,26.0
20170727023,22.0
20170727033,25.0
20170727043,28.0
20170727053,27.0
20170727063,21.0
20170727073,25.0
20170727083,25.0
20170727093,26.0
20170727103,18.0
20170727113,15.0
20170727123,13.0
20170727133,11.0
20170727143,9.0
20170727153,7.0
20170727163,7.0
20170727173,10.0
20170727183,12.0
20170727193,17.0
20170727203,22.0
20170727213,41.0
20170727223,34.0
20170727233,41.0
20170728003,44.0
20170728013,37.0
20170728023,37.0
20170728033,42.0
20170728043,35.0
20170728053,31.0
20170728063,26.0
20170728073,29.0
20170728083,30.0
20170728093,23.0
20170728103,21.0
20170728113,13.0
20170728123,9.0
20170728133,10.0
20170728143,10.0
20170728153,10.0
20170728163,10.0
20170728173,9.0
20170728183,12.0
20170728193,21.0
20170728203,26.0
20170728213,33.0
20170728223,27.0
20170728233,31.0
20170729003,34.0
20170729013,33.0
20170729023,32.0
20170729033,30.0
20170729043,29.0
20170729053,32.0
20170729063,27.0
20170729073,24.0
20170729083,20.0
20170729093,24.0
20170729103,20.0
20170729113,16.0
20170729123,14.0
20170729133,10.0
20170729143,10.0
20170729153,10.0
20170729163,9.0
20170729173,14.0
20170729183,15.0
20170729193,18.0
20170729203,23.0
20170729213,28.0
20170729223,28.0
20170729233,24.0
20170730003,33.0
20170730013,33.0
20170730023,27.0
20170730033,27.0
20170730043,36.0
20170730053,25.0
20170730063,26.0
20170730073,23.0
20170730083,26.0
20170730093,26.0
20170730103,21.0
20170730113,15.0
20170730123,12.0
20170730133,8.0
20170730143,6.0
20170730153,10.0
20170730163,12.0
20170730173,13.0
20170730183,10.0
20170730193,16.0
20170730203,24.0
20170730213,29.0
20170730223,30.0
20170730233,34.0
20170731003,34.0
20170731013,32.0
20170731023,33.0
20170731033,37.0
20170731043,39.0
20170731053,34.0
20170731063,32.0
20170731073,29.0
20170731083,27.0
20170731093,40.0
20170731103,40.0
20170731113,41.0
20170731123,40.0
20170731133,32.0
20170731143,25.0
20170731153,21.0
20170731163,14.0
20170731173,13.0
20170731183,10.0
20170731193,10.0
20170731203,10.0
20170731213,13.0
20170731223,13.0
20170731233,18.0
20170801003,18.0
20170801013,21.0
20170801023,27.0
20170801033,29.0
20170801043,25.0
20170801053,23.0
20170801063,30.0
20170801073,30.0
20170801083,23.0
20170801093,23.0
20170801103,24.0
20170801113,26.0
20170801123,21.0
20170801133,19.0
20170801143,20.0
20170801153,18.0
20170801163,14.0
20170801173,14.0
20170801183,12.0
20170801193,11.0
20170801203,11.0
20170801213,9.0
20170801223,9.0
20170801233,16.0
20170802003,18.0
20170802013,21.0
20170802023,20.0
20170802033,33.0
20170802043,15.0
20170802053,24.0
20170802063,22.0
20170802073,19.0
20170802083,24.0
20170802093,17.0
20170802103,22.0
20170802113,18.0
20170802123,24.0
20170802133,19.0
20170802143,17.0
20170802153,20.0
20170802163,14.0
20170802173,13.0
20170802183,11.0
20170802193,8.0
20170802203,8.0
20170802213,9.0
20170802223,8.0
20170802233,15.0
20170803003,16.0
20170803013,21.0
20170803023,16.0
20170803033,21.0
20170803043,19.0
20170803053,17.0
20170803063,18.0
20170803073,19.0
20170803083,16.0
20170803093,17.0
20170803103,17.0
20170803113,20.0
20170803123,15.0
20170803133,20.0
20170803143,21.0
20170803153,15.0
20170803163,15.0
20170803173,9.0
20170803183,9.0
20170803193,8.0
20170803203,12.0
20170803213,14.0
20170803223,12.0
20170803233,14.0
20170804003,13.0
20170804013,28.0
20170804023,33.0
20170804033,35.0
20170804043,31.0
20170804053,37.0
20170804063,33.0
20170804073,27.0
20170804083,37.0
20170804093,39.0
20170804103,30.0
20170804113,30.0
20170804123,23.0
20170804133,37.0
20170804143,28.0
20170804153,19.0
20170804163,13.0
20170804173,16.0
20170804183,10.0
20170804193,11.0
20170804203,11.0
20170804213,11.0
20170804223,12.0
20170804233,16.0
20170805003,19.0
20170805013,31.0
20170805023,29.0
20170805033,32.0
20170805043,28.0
20170805053,35.0
20170805063,30.0
20170805073,30.0
20170805083,27.0
20170805093,29.0
20170805103,27.0
20170805113,21.0
20170805123,25.0
20170805133,22.0
20170805143,22.0
20170805153,20.0
20170805163,18.0
20170805173,16.0
20170805183,13.0
20170805193,13.0
20170805203,9.0
20170805213,10.0
20170805223,10.0
20170805233,13.0
20170806003,16.0
20170806013,27.0
20170806023,24.0
20170806033,28.0
20170806043,25.0
20170806053,55.0
20170806063,39.0
20170806073,30.0
20170806083,33.0
20170806093,32.0
20170806103,28.0
20170806113,23.0
20170806123,28.0
20170806133,25.0
20170806143,25.0
20170806153,18.0
20170806163,15.0
20170806173,15.0
20170806183,9.0
20170806193,8.0
20170806203,11.0
20170806213,12.0
20170806223,11.0
20170806233,14.0
20170807003,22.0
20170807013,32.0
20170807023,34.0
20170807033,35.0
20170807043,27.0
20170807053,164.0
20170807063,85.0
20170807073,62.0
20170807083,54.0
20170807093,46.0
20170807103,41.0
20170807113,36.0
20170807123,38.0
20170807133,36.0
20170807143,29.0
20170807153,27.0
20170807163,17.0
20170807173,13.0
20170807183,8.0
20170807193,12.0
20170807203,12.0
20170807213,9.0
20170807223,16.0
20170807233,17.0
20170808003,21.0
20170808013,29.0
20170808023,33.0
20170808033,33.0
20170808043,24.0
20170808053,32.0
20170808063,33.0
20170808073,30.0
20170808083,31.0
20170808093,27.0
20170808103,29.0
20170808113,23.0
20170808123,21.0
20170808133,22.0
20170808143,25.0
20170808153,18.0
20170808163,12.0
20170808173,14.0
20170808183,11.0
20170808193,9.0
20170808203,8.0
20170808213,9.0
20170808223,13.0
20170808233,14.0
20170809003,18.0
20170809013,18.0
20170809023,19.0
20170809033,23.0
20170809043,24.0
20170809053,21.0
20170809063,22.0
20170809073,18.0
20170809083,24.0
20170809093,25.0
20170809103,23.0
20170809113,23.0
20170809123,25.0
20170809133,26.0
20170809143,22.0
20170809153,23.0
20170809163,12.0
20170809173,13.0
20170809183,11.0
20170809193,9.0
20170809203,11.0
20170809213,9.0
20170809223,13.0
20170809233,14.0
20170810003,15.0
20170810013,19.0
20170810023,24.0
20170810033,26.0
20170810043,20.0
20170810053,17.0
20170810063,16.0
20170810073,17.0
20170810083,16.0
20170810093,19.0
20170810103,13.0
20170810113,18.0
20170810123,15.0
20170810133,17.0
20170810143,16.0
20170810153,15.0
20170810163,13.0
20170810173,9.0
20170810183,6.0
20170810193,10.0
20170810203,8.0
20170810213,9.0
20170810223,10.0
20170810233,12.0
20170811003,18.0
20170811013,22.0
20170811023,22.0
20170811033,22.0
20170811043,23.0
20170811053,29.0
20170811063,27.0
20170811073,23.0
20170811083,26.0
20170811093,29.0
20170811103,28.0
20170811113,22.0
20170811123,26.0
20170811133,26.0
20170811143,27.0
20170811153,19.0
20170811163,16.0
20170811173,14.0
20170811183,12.0
20170811193,10.0
20170811203,8.0
20170811213,8.0
20170811223,11.0
20170811233,13.0
20170812003,18.0
20170812013,23.0
20170812023,42.0
20170812033,35.0
20170812043,42.0
20170812053,45.0
20170812063,38.0
20170812073,38.0
20170812083,43.0
20170812093,36.0
20170812103,32.0
20170812113,27.0
20170812123,30.0
20170812133,31.0
20170812143,24.0
20170812153,22.0
20170812163,14.0
20170812173,10.0
20170812183,11.0
20170812193,11.0
20170812203,11.0
20170812213,11.0
20170812223,10.0
20170812233,13.0
20170813003,22.0
20170813013,27.0
20170813023,34.0
20170813033,28.0
20170813043,32.0
20170813053,35.0
20170813063,34.0
20170813073,33.0
20170813083,31.0
20170813093,30.0
20170813103,33.0
20170813113,28.0
20170813123,25.0
20170813133,21.0
20170813143,25.0
20170813153,21.0
20170813163,17.0
20170813173,15.0
20170813183,11.0
20170813193,11.0
20170813203,11.0
20170813213,10.0
20170813223,15.0
20170813233,16.0
20170814003,19.0
20170814013,24.0
20170814023,29.0
20170814033,29.0
20170814043,25.0
20170814053,34.0
20170814063,34.0
20170814073,27.0
20170814083,27.0
20170814093,36.0
20170814103,25.0
20170814113,26.0
20170814123,23.0
20170814133,26.0
20170814143,26.0
20170814153,21.0
20170814163,15.0
20170814173,12.0
20170814183,8.0
20170814193,6.0
20170814203,10.0
20170814213,12.0
20170814223,13.0
20170814233,10.0
20170815003,16.0
20170815013,24.0
20170815023,29.0
20170815033,30.0
20170815043,34.0
20170815053,34.0
20170815063,32.0
20170815073,33.0
20170815083,37.0
20170815093,39.0
20170815103,34.0
20170815113,32.0
20170815123,29.0
20170815133,27.0
20170815143,40.0
20170815153,41.0
20170815163,42.0
20170815173,41.0
20170815183,33.0
20170815193,25.0
20170815203,22.0
20170815213,14.0
20170815223,14.0
20170815233,10.0
20170816003,11.0
20170816013,11.0
20170816023,13.0
20170816033,14.0
20170816043,19.0
20170816053,18.0
20170816063,21.0
20170816073,27.0
20170816083,29.0
20170816093,25.0
20170816103,23.0
20170816113,30.0
20170816123,30.0
20170816133,24.0
20170816143,24.0
20170816153,25.0
20170816163,27.0
20170816173,22.0
20170816183,20.0
20170816193,21.0
20170816203,19.0
20170816213,15.0
20170816223,15.0
20170816233,13.0
20170817003,12.0
20170817013,12.0
20170817023,10.0
20170817033,10.0
20170817043,16.0
20170817053,18.0
20170817063,21.0
20170817073,20.0
20170817083,33.0
20170817093,15.0
20170817103,24.0
20170817113,22.0
20170817123,19.0
20170817133,24.0
20170817143,17.0
20170817153,22.0
20170817163,18.0
20170817173,24.0
20170817183,19.0
20170817193,17.0
20170817203,20.0
20170817213,14.0
20170817223,13.0
20170817233,11.0
20170818003,8.0
20170818013,8.0
20170818023,9.0
20170818033,8.0
20170818043,15.0
20170818053,16.0
20170818063,21.0
20170818073,16.0
20170818083,22.0
20170818093,20.0
20170818103,18.0
20170818113,19.0
20170818123,20.0
20170818133,17.0
20170818143,18.0
20170818153,18.0
20170818163,21.0
20170818173,16.0
20170818183,21.0
20170818193,22.0
20170818203,16.0
20170818213,16.0
20170818223,10.0
20170818233,10.0
20170819003,9.0
20170819013,13.0
20170819023,15.0
20170819033,13.0
20170819043,15.0
20170819053,14.0
20170819063,29.0
20170819073,34.0
20170819083,36.0
20170819093,31.0
20170819103,37.0
20170819113,33.0
20170819123,27.0
20170819133,37.0
20170819143,39.0
20170819153,30.0
20170819163,30.0
20170819173,23.0
20170819183,37.0
20170819193,28.0
20170819203,19.0
20170819213,13.0
20170819223,16.0
20170819233,10.0
20170820003,11.0
20170820013,11.0
20170820023,11.0
20170820033,12.0
20170820043,16.0
20170820053,19.0
20170820063,31.0
20170820073,29.0
20170820083,32.0
20170820093,28.0
20170820103,35.0
20170820113,30.0
20170820123,30.0
20170820133,27.0
20170820143,29.0
20170820153,27.0
20170820163,21.0
20170820173,25.0
20170820183,22.0
20170820193,22.0
20170820203,20.0
20170820213,18.0
20170820223,16.0
20170820233,13.0
20170821003,13.0
20170821013,9.0
20170821023,10.0
20170821033,10.0
20170821043,13.0
20170821053,16.0
20170821063,27.0
20170821073,25.0
20170821083,29.0
20170821093,26.0
20170821103,56.0
20170821113,40.0
20170821123,31.0
20170821133,34.0
20170821143,33.0
20170821153,29.0
20170821163,24.0
20170821173,29.0
20170821183,26.0
20170821193,26.0
20170821203,19.0
20170821213,16.0
20170821223,16.0
20170821233,10.0
20170822003,9.0
20170822013,12.0
20170822023,13.0
20170822033,12.0
20170822043,15.0
20170822053,23.0
20170822063,33.0
20170822073,35.0
20170822083,36.0
20170822093,28.0
20170822103,165.0
20170822113,86.0
20170822123,63.0
20170822133,55.0
20170822143,47.0
20170822153,42.0
20170822163,37.0
20170822173,39.0
20170822183,37.0
20170822193,30.0
20170822203,28.0
20170822213,18.0
20170822223,14.0
20170822233,9.0
20170823003,13.0
20170823013,13.0
20170823023,10.0
20170823033,17.0
20170823043,18.0
20170823053,22.0
20170823063,30.0
20170823073,34.0
20170823083,34.0
20170823093,24.0
20170823103,32.0
20170823113,33.0
20170823123,30.0
20170823133,31.0
20170823143,27.0
20170823153,29.0
20170823163,23.0
20170823173,21.0
20170823183,22.0
20170823193,25.0
20170823203,18.0
20170823213,12.0
20170823223,14.0
20170823233,11.0
20170824003,9.0
20170824013,8.0
20170824023,9.0
20170824033,13.0
20170824043,14.0
20170824053,18.0
20170824063,18.0
20170824073,19.0
20170824083,23.0
20170824093,24.0
20170824103,21.0
20170824113,22.0
20170824123,18.0
20170824133,24.0
20170824143,25.0
20170824153,23.0
20170824163,23.0
20170824173,25.0
20170824183,26.0
20170824193,22.0
20170824203,23.0
20170824213,12.0
20170824223,13.0
20170824233,11.0
20170825003,9.0
20170825013,11.0
20170825023,9.0
20170825033,13.0
20170825043,14.0
20170825053,15.0
20170825063,19.0
20170825073,24.0
20170825083,26.0
20170825093,20.0
20170825103,17.0
20170825113,16.0
20170825123,17.0
20170825133,16.0
20170825143,19.0
20170825153,13.0
20170825163,18.0
20170825173,15.0
20170825183,17.0
20170825193,16.0
20170825203,15.0
20170825213,13.0
20170825223,9.0
20170825233,6.0
20170826003,10.0
20170826013,8.0
20170826023,9.0
20170826033,10.0
20170826043,12.0
20170826053,18.0
20170826063,22.0
20170826073,22.0
20170826083,22.0
20170826093,23.0
20170826103,29.0
20170826113,27.0
20170826123,23.0
20170826133,26.0
20170826143,29.0
20170826153,28.0
20170826163,22.0
20170826173,26.0
20170826183,26.0
20170826193,27.0
20170826203,19.0
20170826213,16.0
20170826223,14.0
20170826233,12.0
20170827003,10.0
20170827013,8.0
20170827023,8.0
